job_title,required_skills,,,,,,,,
ALL SOURCE INTELLIGENCE ANALYST,"Intelligence analysis, Reporting, Data validation, Operations",,,,,,,,
Federal - Cyber Threat Intelligence Analyst,"Security, Analyst, Analysis, TCP, IP, Network, Management",,,,,,,,
Senior Cyber Intelligence Analyst,"Analyst, Research",,,,,,,,
Big Data Engineer,"Talend, Kubernetes, Data Processing, Scala, Data Mart, Hive, Docker, Java, Jenkins, Azure, SQL, Amazon Web Services, Hadoop, Gradle, Application Development, ETL, Big Data, Data Warehousing, Open Source, Data Validation, Spark",,,,,,,,
Sr. Big Data Engineer,"Engineer, SQL, Computer, Engineering, Python, Linux, OLAP, SAP, BW",,,,,,,,
Spark/Big Data Engineer,"Developer, IT, Analytical, SQL, Java, Data Mining, Engineering, Data Modeling",,,,,,,,
Senior Big Data Engineer,"IT, Engineer, IBM, Java, Python, Perl, Shell Scripting, Applications, SQL, Oracle, DB2, SDLC, Performance",,,,,,,,
Senior Big Data Engineer,"Developer, IT, Java, SQL, Development, Applications, Oracle, DB2, Engineer",,,,,,,,
Senior Big Data Engineer,"Engineer, Engineers, Software, Development, Programming, Java, Computer, System, Security, IT",,,,,,,,
"Big Data Engineer, Ideation & Research","Research, Engineer, Computer, Analyst, SQL, Python, Java",,,,,,,,
Big Data Engineer,"Engineer, Engineers, Software, Development, Programming, Java, UNIX, Linux, System, Security, IT",,,,,,,,
Sr. Big Data Engineer,"Engineer, Systems, Oracle, SQL, Apache, Engineering, Security, IT",,,,,,,,
Big Data Engineer,Big Data Engineer,,,,,,,,
Big Data Engineer,"Python, Spark, AWS, EMR, Big data, Amazon S3, Hadoop, Java",,,,,,,,
Big Data Engineer,"Apache HBase, Apache Cassandra, Amazon Web Services, Apache Hadoop, Apache Hive, Apache Spark, Big data, Data management, J2EE, Java, Python, Scala, Self motivated, NoSQL, Cloud, Legacy systems, Web services, Streaming, Innovation",,,,,,,,
Big Data Engineer,"Amazon EC2, Amazon RDS, Amazon Redshift, Amazon S3, Amazon Web Services, Analytics, Apache Cassandra, Apache Hadoop, Apache Spark, Architecture, Automation, Big data, Business requirements, COM, Cloud, Customer acquisition, Data science, Database, DevOps, Docker, EMR, ETL, Engineering, Extraction, GitHub, Identity management, Infrastructure, Jenkins, Kubernetes, Leadership, Metrics, NICE, NoSQL, OOP, Operational efficiency, PostgreSQL, Process improvement, Python, SQL, Scala, Scalability, Scripting, Snow flake schema, Software development, Streaming, Transformation",,,,,,,,
Big Data Engineer,"Spark, python, api, ",,,,,,,,
Senior Big Data Engineer,"AWS, Spark, Hive, SQL, Microservices, Python, Big data, Analytics",,,,,,,,
Big Data Engineer - 280,,,,,,,,,
Big data Engineer,"Python, Java, Scala, API",,,,,,,,
Big Data Engineer,"Big data, data lake solutions, data management, data engineering, Hadoop, Teradata, SQL, BTEQ, BI Tools, Spark, Hive, Hive LLAP, Scala, R, Python, big data on Cloud",,,,,,,,
Big Data Engineer,"Big data, Apache Kafka, Apache Hive, Apache Hadoop, Apache Pig, Apache Spark, Python, Cloudera",,,,,,,,
Lead Big Data Engineer,,,,,,,,,
Big Data Engineer - AWS,"Big data, Python, OOD, DevOps, Automation",,,,,,,,
Big Data Engineer,"Big Data, Aws, Docker, Hbase",,,,,,,,
Big Data Engineer,"Big data, Apache Spark, Apache Hadoop",,,,,,,,
Big Data Engineer,"Python, hadoop, Hive, spark, Azure, cloud, scala, data engineer, data lake, python 3.5, delta lake, ETL processing",,,,,,,,
Big Data Engineer,"Software, Engineer, Engineering, Data Warehouse, Python, Perl, Java, SQL, IT",,,,,,,,
Lead Big Data Engineer,"Engineer, Interface, Research, Engineering, Computer, Management, SQL, API, Linux, Python",,,,,,,,
Senior Big Data Engineer (Vancouver),"Engineer, Java, Apache, Computer, Engineering, Management",,,,,,,,
Big Data Engineer,"Engineer, Computer",,,,,,,,
Sr. Big Data Engineer,"Engineer, Web, Informatica, Python, Java, IT",,,,,,,,
Lead Big Data Engineer // Remote until Covid,"PySpark, Python, SQL, SSIS, SQL Server, SSRS, Hadoop, Spark, Databricks, Snowflake, Azure DW",,,,,,,,
Big Data Engineer | Big Data Developer,"Systems, Engineer, Developer, API, Computer, Engineering, IT, Software, Python, SQL, Web, Access, SAS, Application, Scripts",,,,,,,,
Big Data Engineer ( W2),"Apache Hadoop, Apache Hive, Apache NiFi, Apache Spark, Apache Sqoop, Big data, ETL",,,,,,,,
Sr. Hadoop Big Data Engineer - Immediate Need,"data engineer, PySpark, Azure, DataBricks, ADF",,,,,,,,
Cloud Big Data Engineer--Full Time--Remote,"pwc, accenture, ibm, kpmg, delotte, capgemini, azure, kafka, linux, docker, kubernetes, hadoop, spark, aws",,,,,,,,
"Opening for Big Data Engineer-AWS - VA, TX",Hadoop,,,,,,,,
Big Data Engineer (Remote for now),"IND05
Big Data Engineer",,,,,,,,
Big Data Engineer/Architect,"Big Data, HortonWorks HDP (Big Data), Hadoop, MapReduce, Pig, Hive, Spark, Python, Java/J2EE, spring boot, Groovy, RESTful web services, Web API, R",,,,,,,,
Big Data Engineer/Developer,"Hadoop, Hbase, Hive, Spark, Python",,,,,,,,
"Senior Big Data Engineer with SQL, Hadoop, Spark, ETL and Data Warehousing for Top Financial Firm in Raleigh, NC!","Data Engineer, Big Data, SQL, Hadoop, Spark, Java, Unix, Oracle, OBIEE, ETL, Basel",,,,,,,,
Big Data Engineer (H1 Transfer),"Big data, hadoop, spark, Hive, Scala",,,,,,,,
"Big Data Engineer - Fortune 100 Client (Remote, Freelance/Contract)","BigData Engineer, Azure, AWS, hadoop, qlik, tableau, sqoop, SQL, spark, scala, python, Hive, HDFS",,,,,,,,
Need Big Data Engineer,"Spark Programming(batch and stream-processing), SQL, MySQL, Teradata, Data wrangling, Azure OR AWS, Agile/Scrum, CA-Automic or Control-M., Java, Scala, Python, Postgre SQL",,,,,,,,
Big Data Engineer 7+ years only on W2,"BigData, ETL, Scala, Spark, NoSQL",,,,,,,,
"Big Data Engineer-AWS forfulltimeproject in Herndon, VA,/ Plano, TX","Hadoop, Python, Spark, Kafka",,,,,,,,
"Senior Big Data Engineer || Jersey City, New Jersey",,,,,,,,,
Big Data Engineer | Coding Test+Technical Interview,"Java, Hadoop, BigData",,,,,,,,
"QA Big Data Engineer opportunity with Software Analytics client! Virtual Interview, Immediate Remote Start!","software analytics, qa, big data, engineer, programming, computer science, computer engineering, math, statistics, aws, gcp, azure, sql, python, pyspark, pandas, machine learning, real estate, mortgage, property management",,,,,,,,
"Data / Big data Engineer / Developer - Richmond ,VA ( Remote till covid) - MS","Python, SQL (MySQL, Snowflake), Apache Spark, Data Analytics, Tableau",,,,,,,,
Data Architect w Big Data and MDM,,,,,,,,,
Senior Data Engineer with Spark,,,,,,,,,
Principal BigData Architect,"Amazon S3, Amazon Web Services, Apache HBase, Apache Spark, Big data, Data architecture, EMR, NoSQL, POC, RDBMS, Architect, Big Data Architect, Spark, Big Data Engineer, Architecture, Data Lake",,,,,,,,
"Big Data Developer (AWS)- Deloitte (Remote, Contract, Freelance)","AWS Big Data Certification, Snowflake Cloud DW, redshift, python scripting, Orchestrating tools (Airflow or Luigi), Nifi, MapR, lamda, kinesis/kafka, hortonworks, EMR, elasticCache, dynamoDB, cloudera, AWS S3, Aurora, Specification, AWS, Big Data, Big Data Developer, Big Data Engineer",,,,,,,,
"Data Engineer (AWS, Big Data)","aws, amazon web services, agile, scripting, big data, data engineer, cloud",,,,,,,,
"REMOTE Senior Data Engineer - Hadoop, Spark, Big Data","big data, data engineering, Hadoop, Spark, data pipelines, computer science, AWS, API, microservices",,,,,,,,
Senior / Lead Data Engineer - SQL / Python / Cloud / Big Data,"Engineer, SQL, Computer, Engineering, Oracle, Teradata, Python, Java, EDI, API, Software, Business Intelligence, Linux, UNIX",,,,,,,,
Data Engineer (Python and Big Data) - 100% Remote,"PYTHON, HADOOP, SPARK, KAFKA, DOCKER, SQL",,,,,,,,
Big Data Support Engineer,"Big data, C#, Customer engagement, Microsoft Windows Azure, Spark",,,,,,,,
Engineer Sr - Big Data/Cloud,"Engineer, Architect, Apache, Python, Java, SQL, MySQL, Linux, XML",,,,,,,,
Business Intelligence Manager,Alteryx,,,,,,,,
Business Intelligence Manager,"sql, BI, business intelligence",,,,,,,,
"Senior Manager, Business Intelligence Platform",Manager BI,,,,,,,,
"Senior Manager, Business Intelligence Platform","Manager, Business Intelligence, BW, Architecture, IT, Data Modeling, Computer",,,,,,,,
"Sr. Mgr, Business Intelligence & Member Analytics","Business Intelligence, Manager, SQL, Python, Excel, PowerPoint",,,,,,,,
"Manager, Business Intelligence","Manager, Business Intelligence, Data Technology",,,,,,,,
Business Intelligence / App Dev Manager,".NET, BI, SQLs, Azure, PowerBI",,,,,,,,
Business Intelligence & Application Development Manager,"power BI, boomi, .NET, ASP.NET MVC, azure, html, waterfall, agile",,,,,,,,
Project Manager Business Intelligence ,"Project Manager, Business Intelligence, retail, restaurant",,,,,,,,
Data Modeler/Senior Oracle Business Intelligence (BI) Architect,"Dashboard, Business intelligence, Communication skills, Configuration, Consulting, Data analysis, .NET, Data dictionary, Data marts, Data modeling, Data structure, Debugging, Acceptance testing, Analytics, Audit, Automation, BI architecture, Microsoft SQL Server, ETL, Email, Implementation, Integration, Leadership, Mapping, Oracle Data Integrator, Publisher, QA, RAR, Reporting, SOLID, SQL, Metrics, OBIEE, ODI, Optimization, Oracle, Oracle BI Publisher, STE, Scheduling, Snow flake schema, Software, Software deployment, Star schema, Transformation, C, Desktop, Dimensional modeling, Distribution, Documentation, ERwin, OBIA, VIA, Writing",,,,,,,,
Business Intelligence,"Business analysis, Business intelligence, Business requirements, Data warehouse, Data structure, Project lifecycle management, Security analysis, ETL, Leadership, Organizational skills, Data analysis, Dashboard, System testing, Software deployment, QA, Reporting, Business process, Documentation",,,,,,,,
Mid-level Intelligence Mission Manager,"Manager, Security, IT, Networks, Surveillance",,,,,,,,
Senior Intelligence Mission Manager,"Manager, Security, IT, Networks, Surveillance",,,,,,,,
IT Sales & Business Development Manager,"Business development, IT, sales, offshore sales, channel sales, Information technology sales, Business Intelligence",,,,,,,,
Senior Pharmacovigilance Manager - ARISg Safety System Data Model and Business Objects Reporting,"System, Business Objects, Business Intelligence, PL/SQL, Oracle, Python, Network, Data Mart, Quality",,,,,,,,
Senior Manager of Business Analytics,"business intelligence, data engineer, reporting, analytics",,,,,,,,
Hadoop Developer,"Hadoop, Big Data, Apache Spark, Apache Nifi, Nifi, Spark",,,,,,,,
Hadoop Developer,"sql - postgress, Sybase, DB2, Hadoop, spark, kafka, Scala, Python",,,,,,,,
Hadoop Developer,"Hadoop Developer, AWS, Databricks, Snowflake, HDFS, Hive, Spark, Big Data",,,,,,,,
Hadoop Developer,,,,,,,,,
Hadoop Developer,"Hive, Spark, Scala",,,,,,,,
Hadoop Developer (FTE),"API, SQL, Hive, Hadoop, DevOps, Finance, Fraud, Payments, Big Data, NoSQL, Spark, Python, Java, REST, Git",,,,,,,,
Hadoop Developer,"Apache Hadoop, Apache Hive, Apache Kafka, Apache Spark, Cloudera, Cloudera Impala",,,,,,,,
"Big Data, Hadoop Developer",hadoop,,,,,,,,
Hadoop Developer,"Apache Hive, Apache Oozie, Apache Spark, Apache Hadoop, Big data, Cloudera, Data warehouse, Java, J2EE, Apache Sqoop, Cloudera Impala",,,,,,,,
Senior Hadoop Developer,"hadoop, hive, spark, hbase, unix, linux, sql, hql, hadoop ecosystem, hdfs",,,,,,,,
Java/Hadoop Developer,"Java, j2EE, Spring, Hibernate, Hadoop, Scala, hive",,,,,,,,
Hadoop Developer,"Developer, Linux",,,,,,,,
Java Spark/Hadoop Developer,"Java, Spark",,,,,,,,
Hadoop developer,"ETL, Hive, Impala, SQL, tableau",,,,,,,,
Lead Python Hadoop Developer,".NET, Apache Hadoop, Architecture, CAN, Cloudera, Data science, Email, Leadership, Microsoft Power BI, NICE, NumPy, Product engineering, Python, RESTful, SAS, Software design, Software development, Tableau, scikit-learn, pyspark, Lead python hadoop developer",,,,,,,,
Big Data (Hadoop) Developer,"Big Data, Hadoop, Developer",,,,,,,,
Hadoop Developer w JAVA,"Spark, Kafka, JAVA, Visualization, Hadoop, Hive",,,,,,,,
Sr. Hadoop Developer,"Hadoop, Spark, HDFS, Big Data",,,,,,,,
Hadoop Developer,"Hadoop, Big data, Cloudera, Apache Spark, Apache Storm",,,,,,,,
Hadoop Developer,"Hadoop, Big Data, Kafka",,,,,,,,
Sr. Hadoop Developer / Lead,"hadoop, bigdata, Apache HBase, Apache Hadoop, Apache Hive, Apache Kafka, Apache Oozie, Apache Spark, Apache Sqoop, Big data, Cloudera Impala, Cloudera, Jenkins, MapReduce, Scala",,,,,,,,
Hadoop Developer,"hadoop, big data, spark, scala, development, hive",,,,,,,,
Hadoop- Dev OpsConsultant,"DEVOPS, HADOOP, ANSIBLE, SCRIPTING",,,,,,,,
Sr. Hadoop Developer,"Hadoop Development, ETL, Kafka, Sqoop, Hive, Hbase",,,,,,,,
Hadoop Developer,Hadoop,,,,,,,,
Hadoop Developer,"hadoop, big Data, spark, scala",,,,,,,,
Sr Hadoop Developer,"Hadoop, Spark, Scala, Hive",,,,,,,,
Hadoop Developer,"Hadoop, sql, agile",,,,,,,,
Senior Hadoop Developer,"Hadoop/BigData Development, Hadoop, Apache NIFI, APache Spark",,,,,,,,
Hadoop Developer,"Hadoop, Scala, Sqoop, Hive, HBase, ETL, Python",,,,,,,,
Data Architect - MongoDB and Hadoop,,,,,,,,,
Data Science/Tensorflow/Python/R/Hadoop,"Python, Management",,,,,,,,
Senior Java Engineer/Spark/Hadoop,"Java, Engineer, Artificial Intelligence, Development, IT",,,,,,,,
Senior Data Engineer  Analytics (Hadoop and AWS),"Engineer, Python, SQL, Java",,,,,,,,
Data Engineer / GoLang / ETL / Spark / Kafka / Hadoop,"Engineer, Engineering, Python, Java, Computer, Development",,,,,,,,
Bigdata Administrator / Hadoop Administrator,"hadoop, bigdata, Administrator",,,,,,,,
Hadoop/Bigdata Lead,"HADOOP, HIVE, KAFKA, HDFS, SPARK, ECO SYSTEM",,,,,,,,
Hadoop Administrator,"Apache Sqoop, Apache Hadoop, Apache Kafka, Apache Hive, Backup, Cloudera Impala, Cloudera, SSL, Security audit, System administration, Kerberos, Linux, HDFS, Troubleshooting, Shell scripting, Installation, High availability, Data warehouse, Performance tuning, Impala, Hive, Big Data, hadoop, Hadoop Admin, Cluster, Hadoop clusters, Kafka, Meta-data management, Chef, Ansible, Data management, Production, Puppet, Security",,,,,,,,
Cloudera Hadoop Administrator,"Hadoop, Cloudera, Cluster",,,,,,,,
Hadoop Administrator,"Hadoop, Cloudera",,,,,,,,
Bigdata Hadoop Engineer,"Spark, Oozie, Sqoop, Flume, KAFKA, HUE, HBase etc., Python, PySpark, Hadoop distribution systems (Cloudera / Hortonworks/ MapR)",,,,,,,,
Hadoop Big Data Architect,"Big Data Architect, BigData Architect, Hadoop Architect, Apache Hadoop, Apache Hive, Apache Kafka, Apache Spark, Apache Sqoop, Architecture, Big data, Data modeling, Data architecture, Physical data model, Data integration, Telecommunications, Cloudera Impala, Business analysis, Business requirements, Data Warehousing, DW",,,,,,,,
Hadoop Admin,"Hadoop, zookeeper, spark, node, python, cluster",,,,,,,,
Hadoop Admin,"Hadoop or hive or spark, Tivoli Workload Scheduler",,,,,,,,
Senior BIG DATA / HADOOP ENGINEER - 100% REMOTE ROLE,"HADOOP, SPARK, HIVE, LINUX, UNIX, KAFKA, IMPALA, 100% REMOTE ROLE, Apache Hadoop, Apache Hive, Apache Kafka, Apache Spark, Cloudera Impala, Customer facing, DBA, Health care, Python, Linux administration, CLOUD, HDFS, SQL, PYSPARK, SCALA",,,,,,,,
Hadoop Administrator,"hadoop clusters, cloudera clusters, hadoop, cloudera, hbase, hdfs, hive, kafka, solr, spark, yarn, Linux Administration, redhat, ansible, chef, jenkins",,,,,,,,
Hadoop Admin,"Hadoop, Linux",,,,,,,,
Java with Hadoop Lead,"JAVA, HADOOP, MAPREDUCE, HDFS",,,,,,,,
Hadoop/ETL Tester,Hadoop/ETL Tester,,,,,,,,
Hadoop Engineer,"Java, Hive QL, Hadoop, Rest API's, spark, Sqoop, Hive, Solr, kafka, Microservices, Map Reduce",,,,,,,,
